sample_id	osu_id	osu_count	pctsim	species
SRR7293569	1001754	81	85.96	Clostridium_punense_BLPYG-8
SRR7293569	1001903	79	99.5	Ruminococcus_bromii_L2-36
SRR7293569	1001460	76	99.75	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293569	1001943	75	96.03	Clostridium_hylemonae_TN-271
SRR7293569	1001944	75	92.2	Bacteroides_helcogenes_P_36-108,Bacteroides_salanitronis_DSM_18170,Bacteroides_salanitronis_BL78,Mediterranea_massiliensis_Marseille-P2645,Bacteroides_sp._Marseille-P3166
SRR7293569	3852	73	100	Ruminococcus_lactaris_ATCC_29176
SRR7293569	1001073	71	98.26	Lachnospiraceae_bacterium_TF01-11
SRR7293569	3991	70	100	Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_cellulosilyticus_CL09T06C25,Bacteroides_intestinalis_KLE1704,Bacteroides_cellulosilyticus_JCM_15632,Bacteroides_cellulosilyticus_CL02T12C19,Bacteroides_sp._14(A),Bacteroides_cellulosilyticus_WH2
SRR7293569	1000528	69	85.75	Acholeplasma_palmae_J233
SRR7293569	1000030	65	97.52	Hungatella_hathewayi_WAL-18680
SRR7293569	1000548	65	99.5	Blautia_massiliensis_GD9
SRR7293569	1000849	65	96.77	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293569	1000997	64	92.36	Sporobacter_termitidis_DSM_10068
SRR7293569	1001907	64	95.35	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293569	3801	59	100	Blautia_obeum_2789STDY5608837,Blautia_obeum_2789STDY5834921
SRR7293569	13565	57	100	Odoribacter_splanchnicus_An39
SRR7293569	1001041	57	95.79	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293569	1001050	57	99.75	Ruminococcus_bromii_L2-36
SRR7293569	1002153	57	91.13	Clostridiales_bacterium_Marseille-P2846
SRR7293569	1000168	56	98.76	Blautia_faecis_M25
SRR7293569	9547	54	100	Oscillibacter_sp._ER4
SRR7293569	1001507	54	95.56	Oscillibacter_sp._ER4
SRR7293569	1000348	52	99.01	Ruminococcus_flavefaciens_FD-1,Ruminococcus_flavefaciens_ND2009,Ruminococcus_flavefaciens_MA2007
SRR7293569	1000418	51	99.26	Eubacterium_ramulus_ATCC_29099,Eubacterium_ramulus_2789STDY5608891
SRR7293569	8444	50	100	Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293569	1000674	50	95.78	Monoglobus_pectinilyticus_14
SRR7293569	1000132	49	90.39	Intestinimonas_massiliensis_GD2
SRR7293569	1000207	47	99.75	Coprococcus_eutactus_ATCC_27759
SRR7293569	1000597	47	99.75	Blautia_faecis_M25
SRR7293569	1000043	46	94.32	Oscillibacter_sp._ER4
SRR7293569	1001336	46	97.52	Ruminococcus_lactaris_ATCC_29176,Ruminococcus_lactaris_CC59_002D
SRR7293569	4508	45	100	Veillonella_atypica_ACS-049-V-Sch6
SRR7293569	3598	44	100	Eubacterium_eligens_2789STDY5834878
SRR7293569	4096	43	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293569	5427	43	100	Enterobacter_cloacae_[31],Enterobacter_kobei_[14],Leclercia_adecarboxylata_[5],Enterobacter_ludwigii_[4],Enterobacter_sp._J49,Enterobacter_sp._MGH_37,Enterobacter_sp._PDC34,Enterobacter_sp._ZOR0014,Leclercia_sp._LSNIH4,Pantoea_agglomerans_JCM1236
SRR7293569	1000821	43	89.63	Clostridium_phoceensis_GD3
SRR7293569	1000065	42	91.83	Acetanaerobacterium_elongatum_Z7
SRR7293569	5448	41	100	Klebsiella_michiganensis_[22],Klebsiella_oxytoca_[13],Klebsiella_sp._AS10,Klebsiella_sp._MBT_K-1
SRR7293569	1002399	40	93.22	Phascolarctobacterium_faecium_ACM_3679
SRR7293569	4148	35	100	Veillonella_parvula_UTDB1-3
SRR7293569	1001391	35	95.05	Ihubacter_massiliensis_Marseille-P2843
SRR7293569	1002162	35	90.89	Ruminococcaceae_bacterium_Marseille-P2935
SRR7293569	2245	34	100	Bacteroides_sp._1_1_6,Bacteroides_thetaiotaomicron_19_BTHE,Bacteroides_thetaiotaomicron_2789STDY5834899,Bacteroides_thetaiotaomicron_KLE1254,Bacteroides_thetaiotaomicron_14-106904-2,Bacteroides_thetaiotaomicron_NLAE-zl-C579,Bacteroides_thetaiotaomicron_KPPR-3,Bacteroides_thetaiotaomicron_JCM_5827,Bacteroides_thetaiotaomicron,Bacteroides_thetaiotaomicron_7330
SRR7293569	4797	34	100	Bacteroides_clarus_YIT_12056,Bacteroides_clarus_An43,Bacteroides_clarus_JCM_16067
SRR7293569	1000294	34	98.26	Eubacterium_xylanophilum_ATCC_35991
SRR7293569	1000435	34	80.3	Lachnospiraceae_bacterium_AC2029
SRR7293569	1000416	33	96.77	Butyrivibrio_crossotus_DSM_2876
SRR7293569	1002545	33	98.03	Flavonifractor_sp._An10
SRR7293569	4060	32	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293569	1000324	32	99.76	Alistipes_shahii_JCM_16773
SRR7293569	1001352	32	96.77	Ruminococcus_gnavus_AGR2154
SRR7293569	4107	29	100	Bacteroides_sp._2_1_33B,Parabacteroides_sp._D26,Parabacteroides_distasonis_2789STDY5834901
SRR7293569	1000427	29	99.01	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293569	1002625	29	98.51	Clostridia_bacterium_UC5.1-1D1
SRR7293569	4062	28	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293569	1000170	28	94.1	Sporobacter_termitidis_DSM_10068
SRR7293569	1000243	28	92.12	Sporobacter_termitidis_DSM_10068
SRR7293569	4699	27	100	Odoribacter_splanchnicus_DSM_20712_DSM_220712,Odoribacter_splanchnicus_NCTC10825,Odoribacter_splanchnicus_DSM_220712,Odoribacter_splanchnicus_JCM_15291
SRR7293569	1000527	27	98.82	Barnesiella_intestinihominis_YIT_11860
SRR7293569	1001367	27	88.65	Prevotella_sp._C561,Prevotella_jejuni_CD3:28,Prevotella_jejuni_CD3:33,Prevotella_histicola_F0411,Prevotella_histicola_JCM_15637_=_DNF00424,Prevotella_histicola_JCM_15637,Prevotella_histicola_T05-04
SRR7293569	1001622	27	95.31	Oscillibacter_sp._ER4
SRR7293569	1002055	27	99.76	Alistipes_senegalensis_JC50
SRR7293569	7339	26	100	Bacteroides_vulgatus_dnLKV7,Bacteroides_vulgatus_2789STDY5834944
SRR7293569	11018	26	100	Fusicatenibacter_saccharivorans_2789STDY5834923,Fusicatenibacter_saccharivorans_2789STDY5608849,Fusicatenibacter_saccharivorans_2789STDY5834885,Fusicatenibacter_saccharivorans_HT03-11
SRR7293569	1000667	26	86.21	Sporanaerobacter_acetigenes_DSM_13106,Sporanaerobacter_acetigenes_Lup33
SRR7293569	1000160	25	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293569	3804	24	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293569	1000068	24	96.04	Ruminococcus_bicirculans_80/3
SRR7293569	1000905	24	99.26	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293569	1002770	24	99.76	Alistipes_finegoldii_DSM_17242,Alistipes_finegoldii_CIP_107999
SRR7293569	1002771	24	97.27	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293569	1002772	24	92.82	Ruminococcus_bicirculans_80/3
SRR7293569	3819	23	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293569	1000589	23	97.77	Lachnospiraceae_bacterium_TF01-11
SRR7293569	3810	22	100	Clostridium_sp._L2-50
SRR7293569	14453	20	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293569	1000245	20	96.29	Lachnoclostridium_sp._An138,Lachnoclostridium_sp._An131
SRR7293569	1000748	20	98.01	Lachnoclostridium_sp._An196
SRR7293569	1002916	20	98.02	Lachnospiraceae_bacterium_TWA4
SRR7293569	3939	19	100	Bacteroides_dorei_DSM_17855,Bacteroides_sp._9_1_42FAA,Bacteroides_dorei_5_1_36/D4,Bacteroides_sp._3_1_33FAA,Bacteroides_dorei_An16,Bacteroides_dorei_An41,Bacteroides_dorei_175,Bacteroides_dorei_CL02T00C15,Bacteroides_dorei_CL02T12C06,Bacteroides_dorei_CL03T12C01
SRR7293569	1000399	19	86.45	Clostridiales_bacterium_Marseille-P2846
SRR7293569	1000424	19	91.87	Sporobacter_termitidis_DSM_10068
SRR7293569	1002959	19	95.31	Oscillibacter_sp._1-3
SRR7293569	1000378	18	97.02	Clostridium_sp._KNHs209
SRR7293569	1000379	18	88.67	Pseudoflavonifractor_sp._An187,Pseudoflavonifractor_sp._An176,Pseudoflavonifractor_sp._An44
SRR7293569	1000939	18	99.3	Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis_YIT_11859
SRR7293569	5193	17	100	Roseburia_hominis_A2-183
SRR7293569	1000248	16	95.54	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293569	1000329	16	96.28	Clostridiales_bacterium_1_7_47FAA,Lachnoclostridium_pacaense_Marseille-P3100,Clostridium_sp._AT4_AT5
SRR7293569	1000431	16	87.13	Vallitalea_pronyensis_FatNI3
SRR7293569	1000478	16	97.77	Colidextribacter_massiliensis_Marseille-P3083
SRR7293569	1001366	16	85.71	Flavonifractor_sp._An306
SRR7293569	4238	15	100	Collinsella_aerofaciens_ATCC_25986,Collinsella_aerofaciens_indica,Collinsella_sp._4_8_47FAA,Collinsella_aerofaciens_2789STDY5834902,Collinsella_aerofaciens_2789STDY5608823,Collinsella_aerofaciens_2789STDY5608842,Collinsella_sp._TF06-26,Collinsella_aerofaciens_JCM_10188
SRR7293569	4253	15	100	Dorea_formicigenerans_ATCC_27755,Dorea_formicigenerans_4_6_53AFAA
SRR7293569	1001126	15	92.06	Ruminococcus_sp._FC2018
SRR7293569	1003095	15	99.05	Barnesiella_intestinihominis_YIT_11860
SRR7293569	5901	14	100	Bacteroides_caccae_CL03T12C61,Bacteroides_caccae_2789STDY5834946
SRR7293569	1003126	14	89.41	Flavonifractor_sp._An306
SRR7293569	4715	13	100	Haemophilus_parainfluenzae_[14],Haemophilus_influenzae_[4]
SRR7293569	1002060	13	99.29	Bacteroides_salyersiae_CL02T12C01
SRR7293569	11061	12	100	Lachnospiraceae_bacterium_TF01-11
SRR7293569	1000706	12	95.52	Bacteroides_acidifaciens_1e8A
SRR7293569	1000986	12	88.59	Vallitalea_pronyensis_FatNI3
SRR7293569	1003231	12	80.24	Pelobacter_seleniigenes_DSM_18267,Pelobacter_seleniigenes_KM
SRR7293569	1003232	12	87.68	Abyssivirga_alkaniphila_L81,Vallitalea_guaymasensis_Ra1766G1
SRR7293569	1003274	11	92.91	Bacteroides_sartorii_dnLKV3,Bacteroides_chinchillae_JCM_16497,Bacteroides_sartorii_A-C2-0,Bacteroides_sartorii_JCM_16497
SRR7293569	15151	10	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293569	1000380	10	83.42	Victivallis_vadensis_Cello
SRR7293569	1000858	10	86.14	Insolitispirillum_peregrinum_DSM_11589,Insolitispirillum_peregrinum_LMG_4340,Insolitispirillum_peregrinum_integrum_LMG_5407,Insolitispirillum_peregrinum_integrum_NBRC_13617
SRR7293569	1000914	10	96.31	Clostridiales_bacterium_Marseille-P2846
SRR7293569	1000311	8	91.63	Ethanoligenens_harbinense_YUAN-3
SRR7293569	1001520	8	94.54	Clostridium_sp._W14A
SRR7293569	1002860	8	99.53	Haemophilus_pittmaniae_HK_85,Haemophilus_pittmaniae_NCTC13334,Haemophilus_sp._CCUG_60358,Haemophilus_pittmaniae_HK85
SRR7293569	2098	7	100	Klebsiella_pneumoniae_[283],Klebsiella_variicola_[25],Klebsiella_quasipneumoniae_C37,Klebsiella_sp._A-Nf5,Klebsiella_sp._B-Nf7,Klebsiella_sp._C1-16S-Nf17,Klebsiella_sp._E-Nf3,Klebsiella_sp._G-Nf4,Klebsiella_sp._G2-16S-Nf13,Klebsiella_sp._HMSC25G12,Klebsiella_sp._I-Nf8,Klebsiella_sp._J-Nf11,Klebsiella_sp._K-Nf6,Klebsiella_sp._PO552,Klebsiella_sp._T11
SRR7293569	1000208	7	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293569	1001481	6	86.76	Alistipes_obesi,Alistipes_obesi_ph8,Rikenella_microfusus_DSM_15922
SRR7293569	1002637	6	93.84	Papillibacter_cinnamivorans_DSM_12816
SRR7293569	1003490	6	99.75	Parvimonas_sp._oral_taxon_110_F0139,Parvimonas_sp._oral_taxon_393_F0440,Parvimonas_micra_A293
SRR7293569	1000792	5	91.85	Anaerovorax_odorimutans_NorPut
SRR7293569	1000307	4	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293569	1001072	4	99.76	Bacteroides_sp._Marseille-P2653
SRR7293569	16147	2	100	Eubacterium_hallii
SRR7293569	5047	1	100	Bacteroides_ovatus_CL03T12C18
SRR7293569	7870	1	100	Clostridium_sp._ATCC_29733,Clostridium_sp._DSM_4029,Bittarella_massiliensis_GD6
SRR7293570	1000011	16453	97.54	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293570	1000008	10253	96.45	Prevotella_copri_JCM_13464
SRR7293570	1000002	9487	99.53	Prevotella_copri_JCM_13464
SRR7293570	1000003	8608	99.53	Prevotella_copri_DSM_18205
SRR7293570	1000095	7553	97.4	Prevotella_copri_JCM_13464
SRR7293570	1000022	6680	97.29	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293570	15148	5380	100	Prevotellamassilia_timonensis_Marseille-P2831
SRR7293570	1000015	5287	99.05	Prevotella_copri_DSM_18205
SRR7293570	1000123	5002	93.68	Anaerovibrio_lipolyticus_5S,Anaerovibrio_lipolyticus_DSM_3074,Anaerovibrio_sp._JC8
SRR7293570	1000034	4352	99.05	Prevotella_copri_DSM_18205
SRR7293570	1000107	4044	98.82	Prevotella_copri_DSM_18205
SRR7293570	1000236	3431	97.16	Prevotella_copri_JCM_13464
SRR7293570	1000242	3331	97.29	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293570	1000212	3146	97.64	Prevotella_copri_JCM_13464
SRR7293570	1000264	2937	97.64	Prevotella_copri_JCM_13464
SRR7293570	1000006	2760	99.3	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293570	1000050	2694	96.97	Dialister_succinatiphilus_YIT_11850
SRR7293570	1000327	2325	96.45	Prevotella_copri_JCM_13464
SRR7293570	1000021	2318	99.05	Prevotella_copri_JCM_13464
SRR7293570	3049	2028	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293570	1000346	2017	93.62	Prevotella_sp._S7-1-8
SRR7293570	1000396	1743	93.62	Prevotella_sp._S7-1-8
SRR7293570	1000068	1730	96.04	Ruminococcus_bicirculans_80/3
SRR7293570	1000030	1725	97.52	Hungatella_hathewayi_WAL-18680
SRR7293570	1000158	1705	96.74	Dialister_succinatiphilus_YIT_11850
SRR7293570	1000014	1620	99.05	Prevotella_copri_JCM_13464
SRR7293570	1000007	1549	98.11	Prevotella_copri_JCM_13464
SRR7293570	3815	1542	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293570	1000258	1416	98.82	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35
SRR7293570	1000309	1275	91.96	Prevotella_oris_C735,Prevotella_oris_JCM_12252,Prevotella_oris_JCM_8540,Prevotella_oris_F0302,Prevotella_oralis_ATCC_33269,Prevotella_oralis_HGA0225,Prevotella_oralis_CC98A,Prevotella_phocaeensis_SN19,Prevotella_oralis_DSM_20702,Prevotella_oralis_JCM_12251
SRR7293570	1000315	1275	99.76	Prevotella_copri_JCM_13464
SRR7293570	1000199	1240	93.85	Prevotella_sp._S7-1-8
SRR7293570	1000016	1237	99.29	Prevotella_copri_JCM_13464
SRR7293570	11030	1209	100	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293570	1000058	1190	98.58	Prevotella_copri_JCM_13464
SRR7293570	1000229	1183	99.76	Prevotella_sp._P5-64,Prevotella_sp._P4-67,Prevotella_sp._P5-108,Prevotella_sp._P4-51
SRR7293570	1000023	1131	96.93	Prevotella_copri_JCM_13464
SRR7293570	1000518	1101	94.15	Anaerovibrio_lipolyticus_5S,Anaerovibrio_lipolyticus_DSM_3074
SRR7293570	1000544	1065	87.94	Bacteroidales_bacterium_WCE2004
SRR7293570	1000546	1050	98.82	Prevotella_copri_DSM_18205
SRR7293570	1000046	1047	96.79	Oscillibacter_sp._ER4
SRR7293570	1000018	1011	94.07	Oscillibacter_sp._ER4
SRR7293570	1000306	1001	99.53	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293570	1000499	986	85.82	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293570	1000574	973	93.85	Prevotella_sp._S7-1-8
SRR7293570	21171	930	100	Prevotella_copri_JCM_13464
SRR7293570	1000155	908	85.58	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293570	4673	896	100	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293570	4062	890	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293570	1000105	840	98.76	Clostridium_disporicum_2789STDY5834856
SRR7293570	1000019	819	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293570	1000275	817	92.2	Prevotella_oris_C735,Prevotella_oris_JCM_12252,Prevotella_oris_JCM_8540,Prevotella_oralis_ATCC_33269,Prevotella_oralis_HGA0225,Prevotella_oralis_CC98A,Prevotella_phocaeensis_SN19,Prevotella_oralis_DSM_20702,Prevotella_oralis_JCM_12251
SRR7293570	1000266	640	97.52	Lachnospiraceae_bacterium_TF01-11
SRR7293570	1000218	628	85.34	Prevotella_sp._109
SRR7293570	1000139	605	99.26	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293570	4192	586	100	Faecalibacterium_cf._prausnitzii_KLE1255,Faecalibacterium_prausnitzii_CNCM_I_4542
SRR7293570	1000195	585	97.87	Prevotella_copri_JCM_13464
SRR7293570	1000392	571	88.89	Anaerobacterium_chartisolvens_T-1-35
SRR7293570	1000027	567	97.87	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293570	1000765	566	99.29	Prevotella_copri_DSM_18205
SRR7293570	1000641	563	87.93	Clostridium_termitidis_CT1112,Clostridium_cellobioparum_DSM_1351_=_ATCC_15832,Clostridium_cellobioparum_JCM_1422,Clostridium_termitidis_DSM_5398,Clostridium_cellobioparum_DSM_1351
SRR7293570	1000348	544	99.01	Ruminococcus_flavefaciens_FD-1,Ruminococcus_flavefaciens_ND2009,Ruminococcus_flavefaciens_MA2007
SRR7293570	11029	541	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293570	1000789	531	98.82	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35
SRR7293570	1000228	507	97.16	Prevotella_copri_JCM_13464
SRR7293570	1000106	450	96.04	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293570	1000469	443	98.58	Prevotella_stercorea_DSM_18206,Prevotella_stercorea_CB35
SRR7293570	1000093	432	99.5	Faecalibacterium_prausnitzii_2789STDY5608869,Faecalibacterium_prausnitzii_CNCM_I_4575
SRR7293570	1000338	423	99.75	Coprococcus_eutactus_ATCC_27759,Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293570	2205	413	100	Bifidobacterium_adolescentis_[21],Bifidobacterium_stercoris_[3],Bifidobacterium_faecale_CU3-7
SRR7293570	1000012	408	99.53	Prevotella_copri_JCM_13464
SRR7293570	11014	373	100	Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293570	3804	370	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293570	1000078	365	97.52	Clostridium_sp._12(A),Clostridium_xylanolyticum_DSM_6555,Lachnoclostridium_edouardi_Marseille-P3397,Bacteroides_xylanolyticus_X5-1
SRR7293570	1000955	355	98.35	Prevotella_copri_JCM_13464
SRR7293570	1000305	340	95.31	Oscillibacter_sp._1-3,Oscillibacter_sp._PC13
SRR7293570	1000075	328	97.87	Prevotella_copri_JCM_13464
SRR7293570	1000495	315	92.08	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293570	12185	307	100	Clostridiales_bacterium_KLE1615
SRR7293570	15151	307	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293570	1000350	297	89.9	Flavonifractor_sp._An306
SRR7293570	1000035	294	80.15	Chromatiaceae_bacterium_2141T.STBD.0c.01a
SRR7293570	1000013	290	97.4	Prevotella_copri_JCM_13464
SRR7293570	1000162	290	89.16	Flavonifractor_sp._An306
SRR7293570	9547	286	100	Oscillibacter_sp._ER4
SRR7293570	8444	283	100	Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293570	1000668	283	86.63	Kiloniella_laminariae_LD81
SRR7293570	1000043	275	94.32	Oscillibacter_sp._ER4
SRR7293570	1000167	265	94.32	Oscillibacter_sp._ER4
SRR7293570	1000138	262	80.24	Alistipes_inops_627,Tidjanibacter_massiliensis_Marseille-P3084
SRR7293570	11027	256	100	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293570	1000394	248	96.31	Butyricicoccus_sp._BB10
SRR7293570	1000881	245	80.3	Lachnospiraceae_bacterium_AC2029
SRR7293570	1000248	238	95.54	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293570	1000402	238	96.03	Anaerotaenia_torta_FH052
SRR7293570	4096	237	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293570	4238	222	100	Collinsella_aerofaciens_ATCC_25986,Collinsella_aerofaciens_indica,Collinsella_sp._4_8_47FAA,Collinsella_aerofaciens_2789STDY5834902,Collinsella_aerofaciens_2789STDY5608823,Collinsella_aerofaciens_2789STDY5608842,Collinsella_sp._TF06-26,Collinsella_aerofaciens_JCM_10188
SRR7293570	1001253	206	87.62	Vallitalea_pronyensis_FatNI3
SRR7293570	1000109	205	99.29	Prevotella_copri_JCM_13464
SRR7293570	1000511	205	97.54	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293570	1001345	174	98.11	Prevotella_sp._885
SRR7293570	1000247	172	96.04	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293570	1000206	164	96.03	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293570	1000759	164	97.4	Prevotella_copri_DSM_18205
SRR7293570	4060	163	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293570	3801	157	100	Blautia_obeum_2789STDY5608837,Blautia_obeum_2789STDY5834921
SRR7293570	1001237	156	91.89	Monoglobus_pectinilyticus_14
SRR7293570	1000618	152	87.62	Vallitalea_pronyensis_FatNI3
SRR7293570	15541	149	100	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293570	1001033	149	87.93	Clostridium_sp._Bc-iso-3,Clostridium_sp._link-BC1
SRR7293570	7419	147	100	Veillonella_sp._ICM51a
SRR7293570	1000037	145	97.64	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293570	1000102	138	99.53	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293570	1000521	136	98.58	Prevotella_copri_JCM_13464
SRR7293570	4147	133	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293570	18543	129	100	Gemmiger_formicilis_X2-56
SRR7293570	1000235	127	95.3	Victivallis_vadensis_Cello
SRR7293570	4508	126	100	Veillonella_atypica_ACS-049-V-Sch6
SRR7293570	1000249	126	96.28	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293570	1001582	124	83.82	Papillibacter_cinnamivorans_DSM_12816
SRR7293570	3870	123	100	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293570	18306	123	100	Faecalibacterium_prausnitzii_ATCC_27768
SRR7293570	1000160	122	91.4	Ethanoligenens_harbinense_YUAN-3
SRR7293570	1000087	119	99.53	Prevotella_copri_DSM_18205
SRR7293570	1000085	117	97.52	Eubacterium_ruminantium_HUN269,Eubacterium_ruminantium_2388,Eubacterium_ruminantium_FB3002,Eubacterium_ruminantium_ATCC_17233,Eubacterium_ruminantium_GA195
SRR7293570	1001628	116	92.2	Alloprevotella_rava_81/4-12
SRR7293570	1000132	115	90.39	Intestinimonas_massiliensis_GD2
SRR7293570	1000356	115	98.11	Prevotella_copri_DSM_18205
SRR7293570	1000314	114	94.28	Candidatus_Soleaferrea_massiliensis_AP7
