sample_id	osu_id	osu_count	pctsim	species
SRR7293463	1001872	56	89.41	Monoglobus_pectinilyticus_14
SRR7293463	1000465	53	89.16	Monoglobus_pectinilyticus_14
SRR7293463	11022	52	100	Fusicatenibacter_saccharivorans_2789STDY5834923,Fusicatenibacter_saccharivorans_2789STDY5608849,Fusicatenibacter_saccharivorans_2789STDY5834885,Fusicatenibacter_saccharivorans_HT03-11
SRR7293463	1001220	52	99.53	Bacteroides_ovatus_3_8_47FAA,Bacteroides_ovatus_3725_D1_iv,Bacteroides_sp._HMSC073E02,Bacteroides_ovatus_An161,Bacteroides_ovatus_DSM_1896,Bacteroides_ovatus_CIP_103756,Bacteroides_ovatus_JCM_5824,Bacteroides_ovatus_CL03T12C18,Bacteroides_ovatus_ATCC_8483,Bacteroides_ovatus_V975
SRR7293463	1000988	50	98.82	Butyricimonas_virosa_MT12
SRR7293463	1	49	100	Bifidobacterium_longum_[61],Bifidobacterium_sp._12_1_47BFAA
SRR7293463	1000067	48	96.79	Oscillibacter_sp._ER4
SRR7293463	1000248	47	95.05	Ruminococcus_bicirculans_80/3
SRR7293463	1000161	46	99.75	Ruminococcus_bicirculans_80/3
SRR7293463	1000091	45	99.76	Bacteroides_ovatus_3725_D1_iv,Bacteroides_ovatus_CL02T12C04,Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293463	1000004	44	99.53	Prevotella_copri_JCM_13464
SRR7293463	3872	43	100	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293463	1000753	43	98.36	Holdemanella_biformis_DSM_3989
SRR7293463	4062	42	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293463	1000365	41	93.1	Intestinimonas_butyriciproducens_ER1,Intestinimonas_butyriciproducens_SRB-521-5-I,Intestinimonas_butyriciproducens_AF211,Intestinimonas_butyriciproducens_27-5-10
SRR7293463	1000445	41	90.15	Intestinimonas_massiliensis_GD2
SRR7293463	1000330	38	96.29	Lachnoclostridium_sp._An138,Lachnoclostridium_sp._An131
SRR7293463	1000590	38	92.06	Ruminococcus_sp._FC2018
SRR7293463	1001289	38	99.5	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293463	6431	33	100	Alistipes_obesi,Alistipes_obesi_ph8
SRR7293463	1002211	33	99.29	Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_cellulosilyticus_CL09T06C25,Bacteroides_intestinalis_KLE1704,Bacteroides_cellulosilyticus_JCM_15632,Bacteroides_cellulosilyticus_CL02T12C19,Bacteroides_sp._14(A),Bacteroides_cellulosilyticus_WH2
SRR7293463	1000272	32	94.07	Oscillibacter_sp._ER4
SRR7293463	1001286	32	89.41	Clostridiales_bacterium_Marseille-P2846
SRR7293463	1002235	32	99.76	Parabacteroides_sp._20_3,Parabacteroides_distasonis_CL09T03C24
SRR7293463	1000985	31	91.13	Pseudoflavonifractor_sp._Marseille-P3106
SRR7293463	1000211	30	91.87	Sporobacter_termitidis_DSM_10068
SRR7293463	7034	28	100	Alistipes_onderdonkii_WAL_8169_=_DSM_19147,Alistipes_sp._AL-1,Alistipes_finegoldii_2789STDY5608890,Alistipes_finegoldii_2789STDY5834947,Alistipes_onderdonkii_An90,Alistipes_onderdonkii_JCM_16771,Alistipes_onderdonkii_WAL_8169
SRR7293463	1000043	28	97.52	Hungatella_hathewayi_WAL-18680
SRR7293463	1001490	28	99.75	Blautia_stercoris_GAM6-1
SRR7293463	1000536	26	89.41	Intestinimonas_massiliensis_GD2
SRR7293463	1000064	25	96.77	Gemmiger_formicilis_X2-56
SRR7293463	3828	24	100	Lachnospiraceae_bacterium_5_1_63FAA,Anaerostipes_hadrus_DSM_3319,Anaerostipes_hadrus_PEL_85,Anaerostipes_hadrus_2789STDY5834908,Anaerostipes_hadrus_2789STDY5834959,Anaerostipes_hadrus_2789STDY5608868
SRR7293463	1000167	24	94.57	Oscillibacter_sp._ER4
SRR7293463	1000701	24	92.36	Sporobacter_termitidis_DSM_10068
SRR7293463	11599	23	100	Blautia_massiliensis_GD9
SRR7293463	1000612	23	98.01	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293463	1001722	23	86.76	Alistipes_obesi,Alistipes_obesi_ph8,Rikenella_microfusus_DSM_15922
SRR7293463	4701	22	100	Odoribacter_splanchnicus_DSM_20712_DSM_220712,Odoribacter_splanchnicus_NCTC10825,Odoribacter_splanchnicus_DSM_220712,Odoribacter_splanchnicus_JCM_15291
SRR7293463	1002467	22	79.51	Lachnospiraceae_bacterium_AC2029
SRR7293463	1000132	21	99.75	Victivallis_vadensis_Cello
SRR7293463	7913	20	100	Eubacterium_ramulus_ATCC_29099,Eubacterium_ramulus_2789STDY5608891
SRR7293463	1000464	20	96.55	Clostridiales_bacterium_Marseille-P2846
SRR7293463	1000506	20	93.81	Ruminococcus_callidus_ATCC_27760
SRR7293463	1001611	20	95.78	Ruminococcus_gnavus_AGR2154
SRR7293463	12189	19	100	Clostridiales_bacterium_KLE1615
SRR7293463	1000095	18	92.36	Sporobacter_termitidis_DSM_10068
SRR7293463	1002438	18	91.87	Papillibacter_cinnamivorans_DSM_12816
SRR7293463	1002599	18	98.01	Clostridium_oroticum_JCM_1429
SRR7293463	1002623	17	86.24	Herbivorax_saccincola_SR1,Herbivorax_saccincola_GGR1
SRR7293463	1002174	16	93.1	Christensenella_minuta_DSM_22607,Christensenella_minuta_YIT_12065
SRR7293463	1000708	14	97.77	Colidextribacter_massiliensis_Marseille-P3083
SRR7293463	1001108	14	93.55	Eubacterium_siraeum_2789STDY5834928
SRR7293463	5902	13	100	Bacteroides_caccae_CL03T12C61,Bacteroides_caccae_2789STDY5834946
SRR7293463	5898	12	100	Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293463	1002810	12	92.86	Ruminiclostridium_thermocellum_ATCC_27405,Ruminiclostridium_thermocellum_DSM_1313,Ruminiclostridium_thermocellum_AD2,Ruminiclostridium_thermocellum_DSM_2360_LQRI,Ruminiclostridium_thermocellum_LQRI,Ruminiclostridium_thermocellum_JW20,Ruminiclostridium_thermocellum_DSM_2360,Ruminiclostridium_thermocellum_YS,Ruminiclostridium_thermocellum_BC1,Ruminiclostridium_thermocellum_JCM_9322
SRR7293463	3829	11	100	Anaerostipes_hadrus_2789STDY5834860
SRR7293463	5896	11	100	Bacteroides_nordii_CL02T12C05,Bacteroides_sp._HPS0048,Bacteroides_nordii_WAL_11050_=_JCM_12987,Bacteroides_nordii_JCM_12987,Bacteroides_nordii_WAL_11050
SRR7293463	1000584	11	95.33	Oscillibacter_sp._KLE_1728,Oscillibacter_sp._KLE_1745,Oscillospiraceae_bacterium_VE202-24
SRR7293463	1000607	10	95.78	Gemmiger_sp._An87,Faecalibacterium_prausnitzii_CNCM_I_4541
SRR7293463	1000757	9	97.77	Hespellia_porcina_PC80
SRR7293463	1001473	9	92.35	Emergencia_timonensis_SN18
SRR7293463	4064	8	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293463	1000147	8	97.52	Eubacterium_ruminantium_HUN269,Eubacterium_ruminantium_2388,Eubacterium_ruminantium_FB3002,Eubacterium_ruminantium_ATCC_17233,Eubacterium_ruminantium_GA195
SRR7293463	1000921	8	94.59	Clostridia_bacterium_UC5.1-1D10,Anaerotignum_lactatifermentans_An75,Anaerotignum_lactatifermentans_DSM_14214,Clostridium_lactatifermentans_G17
SRR7293463	16671	7	100	Alistipes_shahii_JCM_16773
SRR7293463	1000913	7	93.09	Emergencia_timonensis_SN18
SRR7293463	8929	6	100	Bifidobacterium_pseudocatenulatum_[12],Bifidobacterium_catenulatum_[3],Bifidobacterium_kashiwanohense_[2],Bifidobacterium_sp._N4G05,Bifidobacterium_sp._N5G01
SRR7293463	14457	5	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293463	1000163	5	97.27	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293463	1003139	4	97.52	Lachnospiraceae_bacterium_TF01-11
SRR7293463	5049	2	100	Bacteroides_ovatus_CL03T12C18
SRR7293463	1003202	2	95.31	Oscillibacter_sp._ER4
SRR7293463	15155	1	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293464	1000057	2065	99.53	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293464	1000002	788	99.3	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293464	1000021	757	94.07	Oscillibacter_sp._ER4
SRR7293464	11033	720	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293464	1000007	684	97.4	Prevotella_copri_JCM_13464
SRR7293464	1000048	636	99.53	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293464	1000176	602	98.35	Prevotella_copri_DSM_18205
SRR7293464	1000011	585	99.05	Prevotella_copri_DSM_18205
SRR7293464	1000059	582	93.68	Anaerovibrio_lipolyticus_5S,Anaerovibrio_lipolyticus_DSM_3074,Anaerovibrio_sp._JC8
SRR7293464	1000149	557	80.24	Alistipes_inops_627,Tidjanibacter_massiliensis_Marseille-P3084
SRR7293464	1000043	412	97.52	Hungatella_hathewayi_WAL-18680
SRR7293464	11038	382	100	Bacteroides_caccae_2789STDY5834880
SRR7293464	1000694	337	81.88	Cruoricaptor_ignavus_DSM_25479,Cruoricaptor_ignavus_IMMIB_L-12475
SRR7293464	21174	332	100	Prevotella_copri_JCM_13464
SRR7293464	4510	330	100	Veillonella_atypica_ACS-049-V-Sch6
SRR7293464	1000044	316	96.45	Prevotella_copri_JCM_13464
SRR7293464	9550	312	100	Oscillibacter_sp._ER4
SRR7293464	3817	306	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293464	1000120	297	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293464	1000940	286	99.29	Prevotella_copri_JCM_13464
SRR7293464	209	282	100	Escherichia_coli_[7164],Shigella_sonnei_[854],Shigella_flexneri_[67],Shigella_boydii_[32],Escherichia_fergusonii_[7],Escherichia_albertii_[2],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666
SRR7293464	1000980	266	91.36	Parabacteroides_sp._D13,Parabacteroides_distasonis_CL03T12C09,Parabacteroides_sp._CT06,Parabacteroides_distasonis_2b7A
SRR7293464	1000146	239	99.29	Prevotella_copri_DSM_18205
SRR7293464	4098	237	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293464	1000216	225	95.56	Oscillibacter_sp._ER4
SRR7293464	3806	221	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293464	1001113	205	98.82	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293464	1000015	204	99.29	Prevotella_copri_JCM_13464
SRR7293464	1839	200	100	Klebsiella_variicola_BIDMC_61
SRR7293464	1000276	198	91.63	Sporobacter_termitidis_DSM_10068
SRR7293464	1000095	194	92.36	Sporobacter_termitidis_DSM_10068
SRR7293464	1000431	188	85.82	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293464	1001169	186	99.76	Prevotella_copri_DSM_18205
SRR7293464	11019	177	100	Eubacterium_siraeum_2789STDY5834928
SRR7293464	1001204	176	96.74	Dialister_succinatiphilus_YIT_11850
SRR7293464	1000124	171	89.9	Flavonifractor_sp._An306
SRR7293464	1000213	164	93.62	Prevotella_sp._S7-1-8
SRR7293464	1000726	149	97.77	Ruminococcus_lactaris_ATCC_29176,Ruminococcus_lactaris_CC59_002D
SRR7293464	1000063	138	99.53	Prevotella_copri_DSM_18205
SRR7293464	1001343	132	99.75	Collinsella_aerofaciens_ATCC_25986,Collinsella_aerofaciens_indica,Collinsella_sp._4_8_47FAA,Collinsella_aerofaciens_2789STDY5834902,Collinsella_aerofaciens_2789STDY5608823,Collinsella_aerofaciens_2789STDY5608842,Collinsella_sp._TF06-26,Collinsella_aerofaciens_JCM_10188
SRR7293464	1001344	132	97.87	Prevotella_copri_DSM_18205
SRR7293464	1000079	131	97.54	Roseburia_sp._831b
SRR7293464	1000164	130	94.1	Sporobacter_termitidis_DSM_10068
SRR7293464	1001394	121	96.79	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293464	11022	116	100	Fusicatenibacter_saccharivorans_2789STDY5834923,Fusicatenibacter_saccharivorans_2789STDY5608849,Fusicatenibacter_saccharivorans_2789STDY5834885,Fusicatenibacter_saccharivorans_HT03-11
SRR7293464	2138	114	100	Bacteroides_fragilis_[58],Bacteroides_sp._3_2_5,Pseudomonas_aeruginosa_PAHM4
SRR7293464	4064	114	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293464	1000314	112	97.64	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293464	16556	109	100	Agathobaculum_butyriciproducens_SR79
SRR7293464	1000274	108	92.86	Intestinimonas_massiliensis_GD2
SRR7293464	2206	103	100	Bifidobacterium_adolescentis_[21],Bifidobacterium_stercoris_[3],Bifidobacterium_faecale_CU3-7
SRR7293464	1001275	103	95.05	Ruminococcus_bicirculans_80/3
SRR7293464	1000327	102	92.2	Mediterranea_massiliensis_Marseille-P2645
SRR7293464	3051	101	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293464	1000067	91	96.79	Oscillibacter_sp._ER4
SRR7293464	1000203	91	93.83	Oscillibacter_valericigenes_Sjm18-20,Oscillibacter_ruminantium_GH1
SRR7293464	9071	84	100	Ruminococcus_bicirculans_80/3
SRR7293464	1001222	84	97.54	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293464	1000013	83	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293464	1001636	82	99.75	Ruminococcus_lactaris_ATCC_29176,Ruminococcus_lactaris_CC59_002D
SRR7293464	11018	66	100	Coprococcus_eutactus_2789STDY5608829,Coprococcus_eutactus_2789STDY5834963,Coprococcus_eutactus_2789STDY5608888,Coprococcus_eutactus_2789STDY5608843
SRR7293464	1001202	64	87.93	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293464	2697	61	100	Methanobrevibacter_smithii_[21],Methanobrevibacter_sp._A54
SRR7293464	18547	60	100	Gemmiger_formicilis_X2-56
SRR7293464	1000262	59	89.6	Lutispora_thermophila_DSM_19022,Lutispora_thermophila_EBR46
SRR7293464	14457	54	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293464	1001933	51	96.8	Oscillibacter_valericigenes_Sjm18-20
SRR7293464	1000260	50	95.3	Victivallis_vadensis_Cello
SRR7293464	1000984	49	94.09	Sporobacter_termitidis_DSM_10068
SRR7293464	1000985	48	91.13	Pseudoflavonifractor_sp._Marseille-P3106
SRR7293464	1002032	44	97.4	Prevotella_copri_DSM_18205
SRR7293464	2246	43	100	Bacteroides_sp._1_1_6,Bacteroides_thetaiotaomicron_19_BTHE,Bacteroides_thetaiotaomicron_2789STDY5834899,Bacteroides_thetaiotaomicron_KLE1254,Bacteroides_thetaiotaomicron_14-106904-2,Bacteroides_thetaiotaomicron_NLAE-zl-C579,Bacteroides_thetaiotaomicron_KPPR-3,Bacteroides_thetaiotaomicron_JCM_5827,Bacteroides_thetaiotaomicron,Bacteroides_thetaiotaomicron_7330
SRR7293464	1000064	42	96.77	Gemmiger_formicilis_X2-56
SRR7293464	1000786	42	91.38	Clostridium_sp._W14A,Anaeromassilibacillus_sp._An250
SRR7293464	1002064	42	93.27	Clostridium_sp._W14A
SRR7293464	4701	38	100	Odoribacter_splanchnicus_DSM_20712_DSM_220712,Odoribacter_splanchnicus_NCTC10825,Odoribacter_splanchnicus_DSM_220712,Odoribacter_splanchnicus_JCM_15291
SRR7293464	11031	38	100	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293464	1000118	38	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293464	1000590	38	92.06	Ruminococcus_sp._FC2018
SRR7293464	1001723	37	93.83	Emergencia_timonensis_SN18
SRR7293464	1002212	33	99.32	Streptococcus_constellatus_[12],Streptococcus_intermedius_[2],Streptococcus_sp._AS20,Streptococcus_sp._FDAARGOS_146,Streptococcus_sp._HMSC034B05,Streptococcus_sp._HMSC067A03
SRR7293464	1000910	31	88.67	Papillibacter_cinnamivorans_DSM_12816
SRR7293464	1002094	29	92.31	Desulfovibrio_fairfieldensis_CCUG_45958
SRR7293464	3940	28	100	Butyrivibrio_crossotus_DSM_2876
SRR7293464	1000795	27	87.93	Clostridium_termitidis_CT1112,Clostridium_cellobioparum_DSM_1351_=_ATCC_15832,Clostridium_cellobioparum_JCM_1422,Clostridium_termitidis_DSM_5398
SRR7293464	1002361	26	91.4	Sporobacter_termitidis_DSM_10068
SRR7293464	11658	25	100	Sneathia_sanguinegens_CCUG41628,Sneathia_sanguinegens_CCUG_41628
SRR7293464	1000988	23	98.82	Butyricimonas_virosa_MT12
SRR7293464	1002439	23	91.47	Anaerovorax_odorimutans_NorPut
SRR7293464	1002665	16	94.57	Enterorhabdus_muris_WCA-131-CoC-2
SRR7293464	1002848	11	99.77	Lactobacillus_faecis_AFL13-2
SRR7293464	1000791	9	94.81	Emergencia_timonensis_SN18
SRR7293464	4188	6	100	Megasphaera_micronuciformis_F0359
SRR7293464	1003060	6	95.98	Papillibacter_cinnamivorans_DSM_12816
SRR7293465	1000017	20909	98.76	Clostridium_disporicum_2789STDY5834856
SRR7293465	8447	9407	100	Clostridium_saudiense_JCC,Clostridium_disporicum_2789STDY5834855,Clostridium_disporicum_2789STDY5608827,Clostridium_disporicum_DS1
SRR7293465	15155	8268	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293465	3821	8083	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293465	7340	4979	100	Bacteroides_vulgatus_dnLKV7,Bacteroides_vulgatus_2789STDY5834944
SRR7293465	11028	3689	100	Turicibacter_sanguinis_2789STDY5608865,Turicibacter_sanguinis_2789STDY5834949,Turicibacter_sanguinis_2789STDY5834851
SRR7293465	1000261	1998	98.26	Clostridium_oroticum_JCM_1429
SRR7293465	3817	1693	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293465	10973	1692	100	Paeniclostridium_sordellii_[39],Clostridium_sordellii_JCM_3814
SRR7293465	1000002	1551	99.3	Phascolarctobacterium_succinatutens_YIT_12067
SRR7293465	8001	1545	100	Cetobacterium_somerae_ATCC_BAA-474,Cetobacterium_somerae_WAL_14325
SRR7293465	1000327	1285	92.2	Mediterranea_massiliensis_Marseille-P2645
SRR7293465	1000013	1193	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293465	1000118	1169	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293465	1000032	1060	98.11	Prevotella_copri_JCM_13464
SRR7293465	3806	1035	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293465	1000458	1025	99.76	Bacteroides_vulgatus_dnLKV7,Bacteroides_vulgatus_2789STDY5834944
SRR7293465	4472	994	100	Turicibacter_sanguinis_PC909,Turicibacter_sanguinis_2789STDY5608821,Turicibacter_sanguinis_MOL361
SRR7293465	209	965	100	Escherichia_coli_[7164],Shigella_sonnei_[854],Shigella_flexneri_[67],Shigella_boydii_[32],Escherichia_fergusonii_[7],Escherichia_albertii_[2],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666
SRR7293465	4039	835	100	Bacteroides_sp._4_3_47FAA,Bacteroides_sp._3_1_40A
SRR7293465	1000024	774	98.28	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293465	1000016	720	99.05	Prevotella_copri_JCM_13464
SRR7293465	11031	719	100	Ruminococcus_torques_2789STDY5608867,Ruminococcus_torques_2789STDY5608833,Ruminococcus_torques_2789STDY5834889,Ruminococcus_faecis_Eg2
SRR7293465	1000172	719	97.64	Prevotella_copri_DSM_18205
SRR7293465	1000087	618	99.05	Prevotella_copri_DSM_18205
SRR7293465	1000021	605	94.07	Oscillibacter_sp._ER4
SRR7293465	1000004	569	99.53	Prevotella_copri_JCM_13464
SRR7293465	10492	534	100	Clostridium_botulinum_713_CBOT,Clostridium_paraputrificum_2789STDY5834857,Clostridium_paraputrificum_373-A1,Clostridium_paraputrificum_LH025,Clostridium_paraputrificum_LH058,Clostridium_paraputrificum_LH141,Clostridium_paraputrificum_JCM_1293
SRR7293465	18310	495	100	Faecalibacterium_prausnitzii_ATCC_27768
SRR7293465	625	461	100	Escherichia_coli_UCI104
SRR7293465	11027	441	100	Clostridium_disporicum_2789STDY5834856
SRR7293465	1000111	438	97.64	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293465	1000061	435	96.97	Dialister_succinatiphilus_YIT_11850
SRR7293465	1000007	398	97.4	Prevotella_copri_JCM_13464
SRR7293465	1000011	396	99.05	Prevotella_copri_DSM_18205
SRR7293465	1000043	388	97.52	Hungatella_hathewayi_WAL-18680
SRR7293465	3967	382	100	Holdemanella_biformis_DSM_3989
SRR7293465	1000126	365	99.29	Prevotella_copri_JCM_13464
SRR7293465	3884	359	100	Enterobacter_cloacae_CHS_79
SRR7293465	21174	357	100	Prevotella_copri_JCM_13464
SRR7293465	4514	340	100	Leuconostoc_lactis_KCTC_3773,Leuconostoc_lactis_KACC_91922,Leuconostoc_lactis_WIKIM21,Leuconostoc_lactis_LN19,Leuconostoc_lactis_LN24,Leuconostoc_lactis_JCM_6123,Leuconostoc_lactis_KCTC_3528,Leuconostoc_citreum_1300_LCIT,Leuconostoc_lactis_WiKim40,Leuconostoc_lactis_CCK940
SRR7293465	1000014	339	97.64	Prevotella_copri_JCM_13464
SRR7293465	1000860	331	99.75	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293465	4064	312	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293465	5001	300	100	Klebsiella_aerogenes_GN05352,Klebsiella_aerogenes_C10
SRR7293465	10533	295	100	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976
SRR7293465	11033	295	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293465	2086	269	100	Klebsiella_variicola_MGH_68
SRR7293465	8100	268	100	Clostridium_dakarense_FF1,Romboutsia_sedimentorum_LAM201
SRR7293465	1000982	265	98.51	Clostridium_disporicum_2789STDY5834856
SRR7293465	1000034	254	97.87	Prevotella_copri_DSM_18205,Prevotella_copri_JCM_13464
SRR7293465	1001040	235	99.75	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293465	3051	231	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293465	3990	228	100	Prevotella_copri_DSM_18205
SRR7293465	3513	199	100	Lactobacillus_crispatus_[50],Lactobacillus_gallinarum_[4],Lactobacillus_sp._UMNPBX16,Lactobacillus_sp._UMNPBX15,Lactobacillus_sp._UMNPBX11,Lactobacillus_sp._UMNPBX12,Lactobacillus_sp._UMNPBX1,Lactobacillus_sp._UMNPBX11,Lactobacillus_sp._UMNPBX12,Lactobacillus_sp._UMNPBX15,Lactobacillus_sp._UMNPBX16,Lactobacillus_sp._UMNPBX8
SRR7293465	1000093	198	97.87	Prevotella_copri_JCM_13464
SRR7293465	4375	192	100	Streptococcus_salivarius_[40],Streptococcus_vestibularis_[4],Streptococcus_sp._1004_SSPC,Streptococcus_sp._449_SSPC,Streptococcus_sp._ACS2,Streptococcus_sp._C150,Streptococcus_sp._CCH5-D3,Streptococcus_sp._CCH8-H5,Streptococcus_sp._FDAARGOS_192,Streptococcus_sp._HMSC064D12,Streptococcus_sp._HMSC064H09,Streptococcus_sp._HMSC065H07,Streptococcus_sp._HMSC068F04,Streptococcus_sp._HMSC072D03,Streptococcus_sp._HMSC078H03,Streptococcus_sp._HMSC078H12,Streptococcus_sp._HMSC10E12,Streptococcus_sp._SR4
SRR7293465	1001158	189	89.13	Barnesiella_intestinihominis_YIT_11860
SRR7293465	1000223	186	97.29	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293465	4149	185	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293465	4510	185	100	Veillonella_atypica_ACS-049-V-Sch6
SRR7293465	1000660	181	99.76	Prevotella_sp._885
SRR7293465	1828	176	100	Klebsiella_pneumoniae_BIDMC_46b
SRR7293465	1000753	172	98.36	Holdemanella_biformis_DSM_3989
SRR7293465	1000067	169	96.79	Oscillibacter_sp._ER4
SRR7293465	1284	166	100	Lactobacillus_salivarius_[61],Lactobacillus_sp._UMNPBX2,Lactobacillus_sp._UMNPBX9
SRR7293465	1000674	164	99.75	Agathobaculum_butyriciproducens_SR79
