sample_id	osu_id	osu_count	pctsim	species
SRR7293348	1000263	61	95.54	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293348	20988	60	100	Phascolarctobacterium_faecium_ACM_3679
SRR7293348	2433	58	100	Bacteroides_vulgatus_2789STDY5834842,Bacteroides_vulgatus_2789STDY5834897,Bacteroides_vulgatus_JCM_5826,Bacteroides_vulgatus_mpk
SRR7293348	1002498	46	99.75	Clostridium_sp._SS2/1,Lachnospiraceae_bacterium_5_1_63FAA,Anaerostipes_hadrus_DSM_3319,Anaerostipes_hadrus_PEL_85,Anaerostipes_hadrus_2789STDY5834908,Anaerostipes_hadrus_2789STDY5834860,Anaerostipes_hadrus_2789STDY5834959,Anaerostipes_hadrus_2789STDY5608868,Anaerostipes_hadrus_BPB5
SRR7293348	1000037	43	96.79	Oscillibacter_sp._ER4
SRR7293348	1000347	43	99.76	Alistipes_shahii_JCM_16773
SRR7293348	1002636	37	95.78	Lachnospira_pectinoschiza_M83,Lachnospira_multipara_D32
SRR7293348	3598	34	100	Eubacterium_eligens_2789STDY5834878
SRR7293348	7175	34	100	Bacteroides_massiliensis_B84634_=_Timone_84634_=_DSM_17679_=_JCM_13223
SRR7293348	1001637	32	88.15	Subdoligranulum_variabile_BI_114
SRR7293348	4060	27	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293348	1000239	25	97.27	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293348	1002915	24	97.87	Paraprevotella_clara_YIT_11840,Paraprevotella_clara_JCM_14859
SRR7293348	209	22	100	Escherichia_coli_[7164],Shigella_sonnei_[854],Shigella_flexneri_[67],Shigella_boydii_[32],Escherichia_fergusonii_[7],Escherichia_albertii_[2],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666
SRR7293348	1000256	19	85.89	Vallitalea_pronyensis_FatNI3
SRR7293348	1003169	17	99.54	Parabacteroides_goldsteinii_CL02T12C30,Parabacteroides_sp._ASF519,Parabacteroides_goldsteinii_dnLKV18,Parabacteroides_goldsteinii_DSM_19448_=_WAL_12034,Parabacteroides_goldsteinii_910340,Parabacteroides_goldsteinii_JCM_13446,Parabacteroides_goldsteinii_WAL_12034
SRR7293348	3939	16	100	Bacteroides_dorei_DSM_17855,Bacteroides_sp._9_1_42FAA,Bacteroides_dorei_5_1_36/D4,Bacteroides_sp._3_1_33FAA,Bacteroides_dorei_An16,Bacteroides_dorei_An41,Bacteroides_dorei_175,Bacteroides_dorei_CL02T00C15,Bacteroides_dorei_CL02T12C06,Bacteroides_dorei_CL03T12C01
SRR7293348	4062	13	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293348	1000526	9	89.16	Monoglobus_pectinilyticus_14
SRR7293348	1000210	8	99.76	Bacteroides_sp._3_1_23,Bacteroides_ovatus_3725_D1_iv,Bacteroides_ovatus_CL02T12C04,Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293348	1000535	7	85.75	Acholeplasma_palmae_J233
SRR7293349	20988	1137	100	Phascolarctobacterium_faecium_ACM_3679
SRR7293349	3815	546	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293349	1000010	416	96.45	Prevotella_copri_JCM_13464
SRR7293349	1000276	361	99.53	Prevotella_copri_DSM_18205
SRR7293349	1000018	349	99.29	Prevotella_copri_JCM_13464
SRR7293349	1000154	349	98.11	Prevotella_copri_JCM_13464
SRR7293349	1000014	338	99.05	Prevotella_copri_JCM_13464
SRR7293349	1000752	336	96.53	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293349	1000002	332	99.53	Prevotella_copri_DSM_18205
SRR7293349	21171	259	100	Prevotella_copri_JCM_13464
SRR7293349	1000550	252	99.29	Prevotella_copri_JCM_13464
SRR7293349	1000989	225	96.29	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293349	1001363	220	99.29	Prevotella_copri_JCM_13464
SRR7293349	1001369	217	99.29	Prevotella_copri_JCM_13464
SRR7293349	1000009	142	99.53	Prevotella_copri_JCM_13464
SRR7293349	1000086	142	99.29	Prevotella_copri_JCM_13464
SRR7293349	1000075	124	85.82	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293349	11029	122	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293349	11033	122	100	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293349	3852	107	100	Ruminococcus_lactaris_ATCC_29176
SRR7293349	1000076	82	97.52	Eubacterium_ruminantium_HUN269,Eubacterium_ruminantium_2388,Eubacterium_ruminantium_FB3002,Eubacterium_ruminantium_ATCC_17233,Eubacterium_ruminantium_GA195
SRR7293349	1000072	74	97.52	Clostridium_sp._12(A),Clostridium_xylanolyticum_DSM_6555,Lachnoclostridium_edouardi_Marseille-P3397,Bacteroides_xylanolyticus_X5-1
SRR7293349	1000589	69	97.77	Lachnospiraceae_bacterium_TF01-11
SRR7293349	1002259	63	99.76	Prevotella_copri_DSM_18205
SRR7293349	549	62	100	Escherichia_coli_O145:H25_07-3858
SRR7293349	17225	60	100	Blautia_faecis_M25
SRR7293349	1000210	54	99.76	Bacteroides_sp._3_1_23,Bacteroides_ovatus_3725_D1_iv,Bacteroides_ovatus_CL02T12C04,Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293349	9547	53	100	Oscillibacter_sp._ER4
SRR7293349	3804	52	100	Dorea_longicatena_DSM_13814,Dorea_longicatena_2789STDY5608851,Dorea_longicatena_2789STDY5834914,Dorea_longicatena_2789STDY5608866,Dorea_longicatena_2789STDY5834961
SRR7293349	1000166	51	94.1	Sporobacter_termitidis_DSM_10068
SRR7293349	1002446	49	96.77	Clostridium_asparagiforme_N6
SRR7293349	1002474	47	98.33	Clostridium_chartatabidum_163
SRR7293349	7893	46	100	Ruminococcus_callidus_ATCC_27760
SRR7293349	2245	45	100	Bacteroides_sp._1_1_6,Bacteroides_thetaiotaomicron_19_BTHE,Bacteroides_thetaiotaomicron_2789STDY5834899,Bacteroides_thetaiotaomicron_KLE1254,Bacteroides_thetaiotaomicron_14-106904-2,Bacteroides_thetaiotaomicron_NLAE-zl-C579,Bacteroides_thetaiotaomicron_KPPR-3,Bacteroides_thetaiotaomicron_JCM_5827,Bacteroides_thetaiotaomicron,Bacteroides_thetaiotaomicron_7330
SRR7293349	5901	33	100	Bacteroides_caccae_CL03T12C61,Bacteroides_caccae_2789STDY5834946
SRR7293349	4108	31	100	Bacteroides_sp._D20,Bacteroides_uniformis_2a7B,Bacteroides_uniformis_2a3A,Bacteroides_uniformis_2789STDY5608791,Bacteroides_uniformis_2789STDY5834847,Bacteroides_uniformis_An67
SRR7293349	4096	29	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293349	1000535	27	85.75	Acholeplasma_palmae_J233
SRR7293349	3049	26	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293349	7419	24	100	Veillonella_sp._ICM51a
SRR7293349	3939	17	100	Bacteroides_dorei_DSM_17855,Bacteroides_sp._9_1_42FAA,Bacteroides_dorei_5_1_36/D4,Bacteroides_sp._3_1_33FAA,Bacteroides_dorei_An16,Bacteroides_dorei_An41,Bacteroides_dorei_175,Bacteroides_dorei_CL02T00C15,Bacteroides_dorei_CL02T12C06,Bacteroides_dorei_CL03T12C01
SRR7293349	1003170	17	99.75	Ruminococcus_bicirculans_80/3
SRR7293349	7417	15	100	Sutterella_wadsworthensis_HGA0223
SRR7293349	4060	14	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293349	1000595	14	96.3	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168,Hungatella_hathewayi_WAL-18680,Hungatella_hathewayi_12489931,Hungatella_hathewayi_VE202-11,Hungatella_hathewayi_VE202-04,Hungatella_hathewayi_2789STDY5608850,Clostridium_sp._KNHs209,Lachnoclostridium_edouardi_Marseille-P3397
SRR7293349	16667	12	100	Alistipes_shahii_JCM_16773
SRR7293349	14453	11	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293349	15151	4	100	Romboutsia_timonensis_Marseille-P326,Romboutsia_timonensis_DR1
SRR7293350	4144	6526	100	Bacteroides_sp._D22,Bacteroides_xylanisolvens_An109,Bacteroides_xylanisolvens_NLAE-zl-C202,Bacteroides_xylanisolvens_CL03T12C04
SRR7293350	1000117	5451	99.75	Ruminococcus_bicirculans_80/3
SRR7293350	3815	4705	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293350	3807	2408	100	Bacteroides_uniformis_[10],Bacteroides_sp._4_1_36
SRR7293350	1000438	1638	99.76	Bacteroides_sp._D1,Bacteroides_sp._2_1_22,Bacteroides_sp._3_1_13,Bacteroides_xylanisolvens_SD_CC_1b,Bacteroides_xylanisolvens_SD_CC_2a
SRR7293350	3939	1553	100	Bacteroides_dorei_DSM_17855,Bacteroides_sp._9_1_42FAA,Bacteroides_dorei_5_1_36/D4,Bacteroides_sp._3_1_33FAA,Bacteroides_dorei_An16,Bacteroides_dorei_An41,Bacteroides_dorei_175,Bacteroides_dorei_CL02T00C15,Bacteroides_dorei_CL02T12C06,Bacteroides_dorei_CL03T12C01
SRR7293350	7339	968	100	Bacteroides_vulgatus_dnLKV7,Bacteroides_vulgatus_2789STDY5834944
SRR7293350	4797	785	100	Bacteroides_clarus_YIT_12056,Bacteroides_clarus_An43,Bacteroides_clarus_JCM_16067
SRR7293350	1000698	780	97.16	Alistipes_onderdonkii_WAL_8169_=_DSM_19147,Alistipes_sp._AL-1,Alistipes_finegoldii_2789STDY5608890,Alistipes_finegoldii_2789STDY5834947,Alistipes_onderdonkii_An90,Alistipes_onderdonkii_JCM_16771,Alistipes_onderdonkii_WAL_8169
SRR7293350	1000247	750	99.5	Eubacterium_eligens_2789STDY5834875
SRR7293350	1000068	734	96.77	Gemmiger_formicilis_X2-56
SRR7293350	1000347	565	99.76	Alistipes_shahii_JCM_16773
SRR7293350	1000061	486	89.43	Anaeromassilibacillus_sp._Marseille-P4683
SRR7293350	6375	463	100	Parabacteroides_sp._ASF519,Parabacteroides_goldsteinii_dnLKV18,Parabacteroides_goldsteinii_DSM_19448_=_WAL_12034,Parabacteroides_goldsteinii_910340,Parabacteroides_goldsteinii_JCM_13446,Parabacteroides_goldsteinii_WAL_12034
SRR7293350	4096	451	100	Faecalibacterium_prausnitzii_A2-165,Faecalibacterium_prausnitzii_CNCM_I_4543,Faecalibacterium_prausnitzii_CNCM_I_4574,Faecalibacterium_prausnitzii_AHMP21,Faecalibacterium_prausnitzii_Indica,Faecalibacterium_prausnitzii_A2165
SRR7293350	1000714	445	99.53	Paraprevotella_clara_YIT_11840,Paraprevotella_clara_JCM_14859
SRR7293350	3991	423	100	Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_cellulosilyticus_CL09T06C25,Bacteroides_intestinalis_KLE1704,Bacteroides_cellulosilyticus_JCM_15632,Bacteroides_cellulosilyticus_CL02T12C19,Bacteroides_sp._14(A),Bacteroides_cellulosilyticus_WH2
SRR7293350	3820	395	100	Alistipes_putredinis_DSM_17216,Alistipes_putredinis_JCM_16772
SRR7293350	12185	391	100	Clostridiales_bacterium_KLE1615
SRR7293350	3049	390	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293350	14453	353	100	Ruminococcus_bromii_ATCC_27255,Ruminococcus_bromii_5AMG
SRR7293350	1000065	353	91.83	Acetanaerobacterium_elongatum_Z7
SRR7293350	1000294	338	98.26	Eubacterium_xylanophilum_ATCC_35991
SRR7293350	3970	336	100	Bacteroides_fragilis_HMW_610
SRR7293350	3956	334	100	Parabacteroides_johnsonii_DSM_18315,Parabacteroides_johnsonii_An42,Parabacteroides_johnsonii_M-165,Parabacteroides_johnsonii_CL02T12C29
SRR7293350	1000288	329	94.57	Oscillibacter_sp._ER4
SRR7293350	1000193	301	96.03	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293350	1000210	281	99.76	Bacteroides_sp._3_1_23,Bacteroides_ovatus_3725_D1_iv,Bacteroides_ovatus_CL02T12C04,Bacteroides_ovatus_3725_D9_iii,Bacteroides_sp._KFT8
SRR7293350	9547	277	100	Oscillibacter_sp._ER4
SRR7293350	4060	269	100	Ruminococcus_sp._5_1_39BFAA,Blautia_obeum_2789STDY5608838,Blautia_wexlerae_2789STDY5834863,Blautia_obeum_2789STDY5834957,Blautia_obeum_2789STDY5834861,Blautia_wexlerae_DSM_19850,Blautia_sp._Marseille-P2398
SRR7293350	18543	259	100	Gemmiger_formicilis_X2-56
SRR7293350	4360	245	100	Eubacterium_hallii_DSM_3353,Eubacterium_hallii_2789STDY5834835,Eubacterium_hallii_2789STDY5834966
SRR7293350	5827	244	100	Alistipes_finegoldii_DSM_17242
SRR7293350	1000515	233	98.36	Holdemanella_biformis_DSM_3989
SRR7293350	1000027	206	97.52	Hungatella_hathewayi_WAL-18680
SRR7293350	1000166	192	94.1	Sporobacter_termitidis_DSM_10068
SRR7293350	11030	185	100	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293350	3870	182	100	Coprococcus_comes_ATCC_27758,Coprococcus_comes_2789STDY5608832,Coprococcus_comes_2789STDY5834962,Coprococcus_comes_2789STDY5834913,Coprococcus_comes_2789STDY5834866
SRR7293350	1000188	182	98.76	Blautia_faecis_M25
SRR7293350	3598	174	100	Eubacterium_eligens_2789STDY5834878
SRR7293350	3819	143	100	Clostridium_sp._1_1_41A1FAA,Intestinibacter_bartlettii_2789STDY5834879,Intestinibacter_bartlettii_WAL_16138
SRR7293350	11029	134	100	Roseburia_inulinivorans_2789STDY5608887,Roseburia_inulinivorans_2789STDY5608835,Roseburia_inulinivorans_L1-83,Roseburia_inulinivorans_A2-194
SRR7293350	11033	133	100	Lachnospira_pectinoschiza_2789STDY5834836,Lachnospira_pectinoschiza_2789STDY5834886,Lactobacillus_rogosae_ATCC_27753
SRR7293350	1001749	122	94.81	Oscillibacter_sp._PC13
SRR7293350	1000346	121	97.77	Clostridium_sp._KNHs209
SRR7293350	1000427	118	97.02	Clostridium_sp._KNHs209
SRR7293350	3852	115	100	Ruminococcus_lactaris_ATCC_29176
SRR7293350	3826	102	100	Lachnospiraceae_bacterium_5_1_63FAA,Anaerostipes_hadrus_DSM_3319,Anaerostipes_hadrus_PEL_85,Anaerostipes_hadrus_2789STDY5834908,Anaerostipes_hadrus_2789STDY5834959,Anaerostipes_hadrus_2789STDY5608868
SRR7293350	11039	100	100	Alistipes_sp._cv1
SRR7293350	209	99	100	Escherichia_coli_[7164],Shigella_sonnei_[854],Shigella_flexneri_[67],Shigella_boydii_[32],Escherichia_fergusonii_[7],Escherichia_albertii_[2],Shigella_dysenteriae_[2],Citrobacter_braakii_SCC4,Escherichia_sp._1_1_43,Escherichia_sp._3_2_53FAA,Escherichia_sp._4_1_40B,Escherichia_sp._B1147,Escherichia_sp._KTE11,Escherichia_sp._KTE159,Escherichia_sp._KTE52,Escherichia_sp._KTE96,Escherichia_sp._TW09308,Escherichia_sp._TW15838,Escherichia_vulneris_ATCC_33821,Klebsiella_oxytoca_2880STDY5682666
SRR7293350	1001950	96	99.77	Burkholderiales_bacterium_1_1_47,Parasutterella_excrementihominis_YIT_11859
SRR7293350	1001987	91	94.57	Oscillibacter_sp._ER4
SRR7293350	1000866	87	97.52	Clostridium_sp._KNHs209
SRR7293350	1000806	76	99.26	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293350	1000155	75	89.6	Lutispora_thermophila_DSM_19022,Lutispora_thermophila_EBR46
SRR7293350	1001168	75	95.79	Duodenibacillus_massiliensis_Marseille-P2968
SRR7293350	1000325	69	98.51	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168
SRR7293350	1000330	67	93.84	Flavonifractor_sp._An100
SRR7293350	11018	66	100	Fusicatenibacter_saccharivorans_2789STDY5834923,Fusicatenibacter_saccharivorans_2789STDY5608849,Fusicatenibacter_saccharivorans_2789STDY5834885,Fusicatenibacter_saccharivorans_HT03-11
SRR7293350	1001002	64	95.53	Ruminococcus_champanellensis_18P13_=_JCM_17042_type_strain:_18P13,Ruminococcus_champanellensis_18P13_=_JCM_17042,Ruminococcus_champanellensis_18P13
SRR7293350	1002260	63	99.52	Blautia_obeum_ATCC_29174,Blautia_obeum_2789STDY5608837,Blautia_obeum_2789STDY5834921
SRR7293350	7893	61	100	Ruminococcus_callidus_ATCC_27760
SRR7293350	1000246	59	99.07	Desulfovibrio_piger
SRR7293350	1002311	59	96.14	Bacteroides_vulgatus_CL09T03C04,Bacteroides_vulgatus_3975_RP4,Bacteroides_vulgatus_PC510,Bacteroides_vulgatus_3775_SR(B)_19
SRR7293350	5193	54	100	Roseburia_hominis_A2-183
SRR7293350	8853	54	100	Parabacteroides_distasonis_An199
SRR7293350	1001395	49	98.58	Paraprevotella_clara_YIT_11840,Paraprevotella_clara_JCM_14859
SRR7293350	1000221	40	99.25	Terrisporobacter_othiniensis_08-306576,Terrisporobacter_petrolearius_LAM0A37
SRR7293350	4147	38	100	Veillonella_sp._3_1_44,Veillonella_parvula_UMB0371
SRR7293350	1000502	38	92.86	Intestinimonas_massiliensis_GD2
SRR7293350	1002619	38	90.54	Sporobacter_termitidis_DSM_10068
SRR7293350	3397	35	100	Streptococcus_gallolyticus_[19],Streptococcus_macedonicus_[8],Streptococcus_pasteurianus_[6],Streptococcus_alactolyticus_ATCC_43077,Streptococcus_equinus_ATCC_700338
SRR7293350	3802	33	100	Ruminococcus_torques_ATCC_27756,Lachnospiraceae_bacterium_8_1_57FAA,Lachnospiraceae_bacterium_3_1_46FAA,Lachnospiraceae_bacterium_1_1_57FAA,Ruminococcus_torques_2789STDY5834841
SRR7293350	10161	31	100	Parabacteroides_sp._HGS0025
SRR7293350	1000770	31	94.28	Massilimaliae_timonensis_Marseille-P3753
SRR7293350	1002773	29	97.39	Lachnoclostridium_sp._An196
SRR7293350	1002774	29	99.53	Parabacteroides_gordonii_MS-1
SRR7293350	1000110	25	99.53	Veillonella_tobetsuensis_ATCC_BAA-2400,Veillonella_tobetsuensis_JCM_17976,Veillonella_rogosae_CF100
SRR7293350	1002878	25	96.06	Clostridium_sp._M62/1,Clostridium_saccharolyticum_An168,Hungatella_hathewayi_WAL-18680,Hungatella_hathewayi_12489931,Hungatella_hathewayi_VE202-11,Hungatella_hathewayi_VE202-04,Hungatella_hathewayi_2789STDY5608850,Clostridium_sp._KNHs209,Lachnoclostridium_edouardi_Marseille-P3397
SRR7293350	1001181	20	93.35	Intestinimonas_butyriciproducens_ER1,Intestinimonas_butyriciproducens_SRB-521-5-I,Intestinimonas_butyriciproducens_AF211,Intestinimonas_butyriciproducens_27-5-10
SRR7293350	1003140	18	93.6	Tyzzerella_sp._An114
SRR7293350	1000037	17	96.79	Oscillibacter_sp._ER4
SRR7293350	1003275	14	87.27	Bacteroides_vulgatus_ATCC_8482,Bacteroides_sp._4_3_47FAA,Bacteroides_sp._3_1_40A,Bacteroides_vulgatus_CL09T03C04
SRR7293350	1003368	12	94.31	Ruminococcus_bicirculans_80/3
SRR7293350	4983	10	100	Streptococcus_sp._HPH0090,Streptococcus_infantis_UC921A,Streptococcus_sp._1171_SSPC,Streptococcus_sp._343_SSPC
SRR7293350	9365	10	100	bacterium_LF-3
SRR7293350	1003437	10	93.8	Eggerthellaceae_bacterium_AT8
SRR7293350	4253	8	100	Dorea_formicigenerans_ATCC_27755,Dorea_formicigenerans_4_6_53AFAA
SRR7293350	1001615	8	93.58	Clostridium_methylpentosum_DSM_5476,Clostridium_methylpentosum_R2
SRR7293351	1000013	1667	97.54	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293351	1000003	1444	99.53	Prevotella_copri_JCM_13464
SRR7293351	1000002	1404	99.53	Prevotella_copri_DSM_18205
SRR7293351	1000212	963	94.86	Megasphaera_elsdenii_DSM_20460,Megasphaera_elsdenii_24-50,Megasphaera_elsdenii_14-14,Megasphaera_sp._NM10
SRR7293351	1000017	645	94.07	Oscillibacter_sp._ER4
SRR7293351	1000020	636	97.29	Succinivibrio_dextrinosolvens_ACV-10,Succinivibrio_dextrinosolvens_0554
SRR7293351	1000087	467	97.87	Prevotella_copri_JCM_13464
SRR7293351	1000226	465	94.63	Megasphaera_elsdenii_14-14,Megasphaera_sp._BL7
SRR7293351	3815	451	100	Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293351	1000015	395	97.4	Prevotella_copri_JCM_13464
SRR7293351	1000016	387	99.05	Prevotella_copri_DSM_18205
SRR7293351	1000257	316	94.28	Candidatus_Soleaferrea_massiliensis_AP7
SRR7293351	1000658	285	85.82	Parabacteroides_sp._YL27,Muribaculum_intestinale_YL27
SRR7293351	1001070	280	96.28	Monoglobus_pectinilyticus_14
SRR7293351	1000037	263	96.79	Oscillibacter_sp._ER4
SRR7293351	1000023	255	99.05	Prevotella_copri_JCM_13464
SRR7293351	1000453	250	94.07	Oscillibacter_sp._ER4
SRR7293351	1000019	247	99.5	Faecalibacterium_prausnitzii_CNCM_I_4546,Faecalibacterium_prausnitzii_M21/2,Faecalibacterium_prausnitzii_2789STDY5834970,Faecalibacterium_prausnitzii_CNCM_I_4573,Faecalibacterium_prausnitzii_CNCM_I_4644
SRR7293351	1000136	244	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293351	2433	201	100	Bacteroides_vulgatus_2789STDY5834842,Bacteroides_vulgatus_2789STDY5834897,Bacteroides_vulgatus_JCM_5826,Bacteroides_vulgatus_mpk
SRR7293351	1000065	189	91.83	Acetanaerobacterium_elongatum_Z7
SRR7293351	1000121	173	80.24	Alistipes_inops_627,Tidjanibacter_massiliensis_Marseille-P3084
SRR7293351	1000061	164	89.43	Anaeromassilibacillus_sp._Marseille-P4683
SRR7293351	3988	163	100	Prevotella_copri_DSM_18205
SRR7293351	1000345	160	87.41	Anaerobacterium_chartisolvens_T-1-35
SRR7293351	1000640	154	95.78	Monoglobus_pectinilyticus_14
SRR7293351	1001668	123	99.77	Dialister_succinatiphilus_YIT_11850
SRR7293351	1000506	112	97.77	Lachnoclostridium_edouardi_Marseille-P3397
SRR7293351	1000166	106	94.1	Sporobacter_termitidis_DSM_10068
SRR7293351	1001144	104	95.53	Clostridium_leptum_DSM_753
SRR7293351	1000195	98	93.1	Intestinimonas_massiliensis_GD2
SRR7293351	1001931	98	97.87	Prevotella_copri_JCM_13464
SRR7293351	3031	91	100	Akkermansia_muciniphila_[27]
SRR7293351	3049	87	100	Eubacterium_rectale_ATCC_33656,Eubacterium_rectale_2789STDY5608860,Eubacterium_rectale_2789STDY5834884,Eubacterium_rectale_2789STDY5834968
SRR7293351	1000410	86	90.15	Intestinimonas_massiliensis_GD2
SRR7293351	1000552	85	98.26	Murimonas_intestini_SRB-530-5-H
SRR7293351	1000818	83	99.26	Roseburia_faecis_2789STDY5608863,Roseburia_faecis_M72,Roseburia_faecis_M72/1
SRR7293351	1001287	81	94.33	Sporobacter_termitidis_DSM_10068
SRR7293351	1000512	77	92.08	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293351	1000807	77	93.09	Emergencia_timonensis_SN18
SRR7293351	1000959	76	95.27	Prevotellamassilia_timonensis_Marseille-P2831
SRR7293351	1000242	73	97.52	Lachnospiraceae_bacterium_TF01-11
SRR7293351	1000264	72	92.35	Eubacterium_coprostanoligenes_ATCC_51222,Eubacterium_coprostanoligenes_HL
SRR7293351	4062	68	100	Veillonella_dispar_ATCC_17748,Veillonella_dispar_DNF00926
SRR7293351	1000759	63	94.81	Emergencia_timonensis_SN18
SRR7293351	4192	61	100	Faecalibacterium_cf._prausnitzii_KLE1255,Faecalibacterium_prausnitzii_CNCM_I_4542
SRR7293351	12185	61	100	Clostridiales_bacterium_KLE1615
SRR7293351	3807	59	100	Bacteroides_uniformis_[10],Bacteroides_sp._4_1_36
SRR7293351	1000405	59	86.45	Clostridiales_bacterium_Marseille-P2846
SRR7293351	1002344	56	98.82	Barnesiella_intestinihominis_YIT_11860
SRR7293351	15733	55	100	Bacteroides_sp._Marseille-P2653
SRR7293351	1000330	55	93.84	Flavonifractor_sp._An100
SRR7293351	3660	53	100	Enterococcus_faecium_[600],Enterococcus_hirae_[30],Enterococcus_durans_[7],Enterococcus_ratti_[3],Enterococcus_villorum_[3],Enterococcus_rivorum_LMG_25899,Enterococcus_sp._9E7_DIV0242,Enterococcus_sp._GMD2E,Enterococcus_sp._GMD3E,Enterococcus_sp._GMD4E,Enterococcus_sp._GMD5E,Enterococcus_sp._HMSC034B11,Enterococcus_sp._HMSC035B04,Enterococcus_sp._HMSC035C10,Enterococcus_sp._HMSC055G03,Enterococcus_sp._HMSC058D07,Enterococcus_sp._HMSC060D07,Enterococcus_sp._HMSC060D09,Enterococcus_sp._HMSC060E05,Enterococcus_sp._HMSC061C05,Enterococcus_sp._HMSC063C12,Enterococcus_sp._HMSC063D12,Enterococcus_sp._HMSC063H10,Enterococcus_sp._HMSC065H03,Enterococcus_sp._HMSC067C01,Enterococcus_sp._HMSC069A01,Enterococcus_sp._HMSC070F12,Enterococcus_sp._HMSC072D11,Enterococcus_sp._HMSC072F02,Enterococcus_sp._HMSC072F07,Enterococcus_sp._HMSC072G01,Enterococcus_sp._HMSC073E07,Enterococcus_sp._HMSC073E08,Enterococcus_sp._HMSC074F07,Enterococcus_sp._HMSC076D08,Enterococcus_sp._HMSC077E04,Enterococcus_sp._HMSC077E07,Enterococcus_sp._HMSC34G12
